Company_Name,Start_Date,End_Date,lastPrice,Std_Dev,Beta,avgForcast
RSSOFTWARE,2021-01-01,2023-09-29,188.4,0.039657292611472474,1.1262953610926163,####
SIYSIL,2021-01-01,2023-09-29,486.5,0.029685004647644647,1.12682090823366,####
AXISBANK,2021-01-01,2023-09-29,1111.0,0.01702155350410132,1.12689419166335,1281.88
GUJALKALI,2021-01-01,2023-09-29,787.0,0.029159223966180852,1.1272017528397826,####
SMLISUZU,2021-01-01,2023-09-29,2149.0,0.031518702804433966,1.127976238764529,1172.0
JSWENERGY,2021-01-01,2023-09-29,512.05,0.03089013287134857,1.1282785217735047,450.78
DEEPAKNTR,2021-01-01,2023-09-29,2205.9,0.023419663552990556,1.1283892836081506,2277.2
HDFCBANK,2021-01-01,2023-09-29,1446.0,0.014638886910334502,1.1291460404851124,1917.19
DHAMPURSUG,2021-01-01,2023-09-29,239.6,0.03166977282132325,1.1296570237341277,295.0
IRCTC,2021-01-01,2023-09-29,936.55,0.02422046552282408,1.1302158971921044,814.71
BSOFT,2021-01-01,2023-09-29,769.75,0.024528150807299035,1.1323897391159488,852.54
ORIENTCEM,2021-01-01,2023-09-29,225.85,0.024923995053852024,1.1326853644961952,258.33
IDEA,2021-01-01,2023-10-27,14.25,0.0378747280299515,1.1334603172009512,6.71
LAMBODHARA,2021-01-01,2023-09-29,163.0,0.04051938046874349,1.1338535594217138,####
CAPACITE,2021-01-01,2023-09-29,260.8,0.03125185779589098,1.1346698734504963,303.33
POONAWALLA,2021-01-01,2023-09-29,433.5,0.031105231554985496,1.1362767688529916,563.0
JUBLINDS,2021-01-01,2023-09-29,1405.0,0.034696997355163996,1.136307839033428,####
BSE,2021-01-01,2023-09-29,2243.0,0.028280373158552016,1.1366144399890252,2801.83
ABFRL,2021-01-01,2023-09-29,225.6,0.02249235595042383,1.137517082674623,233.0
NETWORK18,2021-01-01,2023-09-29,93.7,0.034651490193381776,1.1375684630102487,####
DLINKINDIA,2021-01-01,2023-09-29,294.2,0.033107920459187694,1.1378152571610591,####
CENTURYTEX,2021-01-01,2023-09-29,1520.0,0.024752638998488268,1.1387519641368922,2008.0
HITECHGEAR,2021-01-01,2023-09-29,522.3,0.033725882997135304,1.1392491371784024,####
BFINVEST,2021-01-01,2023-09-29,573.0,0.031492028880915714,1.1440355620711014,####
DCW,2021-01-01,2023-09-29,56.8,0.03295488369212782,1.1447336887108357,####
MANAKSIA,2021-01-01,2023-09-29,118.3,0.033957947349366475,1.1447612076003677,####
ICIL,2021-01-01,2023-09-29,318.0,0.033753211811004116,1.1450247528597357,347.5
KTKBANK,2021-01-01,2023-09-29,240.5,0.02665145598354196,1.1452289757711192,337.0
NAHARINDUS,2021-01-01,2023-09-29,134.1,0.03230922195530894,1.1454752127285106,####
IMFA,2021-01-01,2023-09-29,607.55,0.030616022962200205,1.1455768645586903,####
BRNL,2021-01-01,2023-09-29,64.9,0.03254521439218671,1.1455787855272412,####
BPL,2021-01-01,2023-09-29,94.6,0.036367032952727876,1.1459604717912866,####
GICHSGFIN,2021-01-01,2023-09-29,224.15,0.027053052348599522,1.1466547952022357,####
SALASAR,2021-01-01,2023-09-29,22.95,0.033138679412952884,1.1471776461664842,####
BHARATGEAR,2021-01-01,2023-09-29,117.55,0.03537925991079953,1.1492348102972232,####
GRAVITA,2021-01-01,2023-09-29,871.0,0.032887145329462214,1.150255636270353,1367.5
JKPAPER,2021-01-01,2023-09-29,372.0,0.02881658912017177,1.151676653320197,423.0
ABCAPITAL,2021-01-01,2023-09-29,182.5,0.022978220879968776,1.1516947047611468,213.44
GPTINFRA,2021-01-01,2023-09-29,177.15,0.03643111114912069,1.1524785914048346,####
TARMAT,2021-01-01,2023-09-29,115.4,0.03844229710101014,1.152561655971492,####
MANAPPURAM,2021-01-01,2023-09-29,172.7,0.02407059331248051,1.1528076765366932,214.69
TATACHEM,2021-01-01,2023-09-29,1311.6,0.022044304635780967,1.1555931747711483,840.33
DAMODARIND,2021-01-01,2023-09-29,51.8,0.035821426616076735,1.1571363285543397,####
SADBHAV,2021-01-01,2023-09-29,27.75,0.0349970079808162,1.1578727748634323,####
NOCIL,2021-01-01,2023-09-29,255.7,0.023688242558973498,1.1588379674772364,264.88
GINNIFILA,2021-01-01,2023-09-29,35.3,0.03508662141095578,1.1596212900593197,####
NELCAST,2021-01-01,2023-09-29,144.3,0.03125460749146697,1.16033689540989,####
HISARMETAL,2021-01-01,2023-09-29,204.9,0.03973066500951271,1.1610855663150528,####
CORDSCABLE,2021-01-01,2023-09-29,171.5,0.0331475468762212,1.1614076216634746,####
EDELWEISS,2021-01-01,2023-09-29,77.0,0.02754138456069124,1.1622511645560238,####
KESORAMIND,2021-01-01,2023-09-29,163.65,0.029609928960123145,1.1627547997600254,####
20MICRONS,2021-01-01,2023-09-29,151.2,0.034948991011365366,1.1633343158811635,####
KAMDHENU,2021-01-01,2023-09-29,606.55,0.03211980515667711,1.163512114867863,####
JSL,2021-01-01,2023-09-29,689.7,0.03171806015228735,1.16365484660331,655.13
SPANDANA,2021-01-01,2023-09-29,894.6,0.03270367592707987,1.1636659392619526,1340.29
PRECAM,2021-01-01,2023-09-29,209.7,0.03878160025545838,1.1646657000667529,####
HBLPOWER,2021-01-01,2023-09-29,469.8,0.036587447649683885,1.1669791044258704,####
ZUARI,2021-01-01,2023-09-29,196.65,0.03382206023581647,1.1678237901765762,####
SHRIRAMFIN,2021-01-01,2023-09-29,2442.25,0.02431252322114013,1.169446813668534,2707.06
HGINFRA,2021-01-01,2023-09-29,905.05,0.027982113467802484,1.1698750958885082,1139.08
GENUSPOWER,2021-01-01,2023-09-29,248.0,0.035642219268568684,1.1699616691804224,325.0
APTECHT,2021-01-01,2023-09-29,230.9,0.033499480319700965,1.1700931123744278,####
BGRENERGY,2021-01-01,2023-09-29,48.55,0.03584430320065552,1.1742120102944846,####
SHREYANIND,2021-01-01,2023-09-29,228.0,0.033602907885855446,1.1744765595710542,####
OBEROIRLTY,2021-01-01,2023-09-29,1374.0,0.02326023092091967,1.174755800917864,1390.82
BASML,2021-01-01,2023-09-29,45.95,0.03185100003634622,1.175076581861058,####
JUSTDIAL,2021-01-01,2023-09-29,878.0,0.029404316358939423,1.1764246894509751,984.88
PRAKASH,2021-01-01,2023-09-29,164.5,0.030852150509470343,1.1764798849271596,####
ADANIPOWER,2021-01-01,2023-09-29,570.15,0.03583069036037756,1.1767370988198098,621.0
VEDL,2021-01-01,2023-09-29,282.7,0.026229560422187284,1.176985723991412,297.54
ORIENTPPR,2021-01-01,2023-09-29,47.1,0.03124803259754538,1.1774951319201643,####
INDTERRAIN,2021-01-01,2023-09-29,81.75,0.034545131708169016,1.1781685194998197,####
MOTHERSON,2021-01-01,2023-09-29,118.8,0.025896688984827568,1.1799574057466855,131.91
WSTCSTPAPR,2021-01-01,2023-09-29,667.0,0.028776152816946583,1.1811344303424156,####
ZEEL,2021-01-01,2023-09-29,160.4,0.033010147139753254,1.181171067449566,182.53
BODALCHEM,2021-01-01,2023-09-29,96.3,0.027211111210606438,1.1827792971694122,90.0
PATELENG,2021-01-01,2023-09-29,63.65,0.03781410283408851,1.1834483058865846,####
ICICIBANK,2021-01-01,2023-09-29,1086.5,0.015614165329696995,1.1836545817085111,1229.64
SPENCERS,2021-01-01,2023-09-29,106.95,0.02784508942469551,1.1838308923322227,####
TVSELECT,2021-01-01,2023-09-29,304.0,0.034601169019628085,1.184850084943167,####
NAVKARCORP,2021-01-01,2023-09-29,99.2,0.03599025969823912,1.185172118918651,####
ACE,2021-01-01,2023-09-29,1382.0,0.030294083180037804,1.1855688597510676,1440.0
LTTS,2021-01-01,2023-09-29,5298.7,0.023418982839092148,1.1867023821743794,4880.76
SHREEPUSHK,2021-01-01,2023-09-29,181.0,0.0310326191353664,1.1881783012456653,####
ONMOBILE,2021-01-01,2023-09-29,73.55,0.03755716789332323,1.18859297136716,####
ANGELONE,2021-01-01,2023-09-29,2732.0,0.03394900341801879,1.188955231391926,3692.5
GOCLCORP,2021-01-01,2023-09-29,448.0,0.034008350821940474,1.1900348732289694,####
JSWSTEEL,2021-01-01,2023-09-29,829.95,0.021095081880746245,1.1915028162133143,847.15
EMKAY,2021-01-01,2023-09-29,129.8,0.03388218938981766,1.197925662236819,####
NAHARPOLY,2021-01-01,2023-09-29,199.95,0.038790382364131334,1.2005918464693544,####
INVENTURE,2021-01-01,2023-12-28,2.75,0.04040628570452958,1.2032715059655574,####
AUBANK,2021-01-01,2023-09-29,570.55,0.024366432146939326,1.205530904319683,736.15
COFFEEDAY,2021-01-01,2023-10-13,55.3,0.05087991278145789,1.2083168028835116,####
SRHHYPOLTD,2021-01-01,2023-09-29,530.0,0.03680274932541183,1.2084470233026288,####
DCAL,2021-01-01,2023-09-29,248.0,0.03329053301331946,1.2098546079176784,####
5PAISA,2021-01-01,2023-09-29,527.25,0.030375679944278058,1.2098549001000032,####
FCL,2021-01-01,2023-09-29,395.5,0.032202229359286835,1.2106791730970832,571.0
SUBEXLTD,2021-01-01,2023-09-29,36.4,0.039157341250391345,1.2114200093297174,####
CANFINHOME,2021-01-01,2023-09-29,783.35,0.023514744955303132,1.2118199025991208,890.06
AVADHSUGAR,2021-01-01,2023-09-29,617.0,0.03318094753471751,1.2123641068861415,800.0
BANKINDIA,2021-01-01,2023-09-29,145.55,0.02868974475586689,1.2126014939031455,156.4
GMRINFRA,2021-01-01,2023-09-29,84.25,0.02433708032312496,1.213828605273578,68.5
SPLIL,2021-01-01,2023-09-29,65.35,0.0391078545778264,1.2144442150048709,####
UTTAMSUGAR,2021-01-01,2023-09-29,375.0,0.03744310934003568,1.215115654873606,####
DHANI,2021-01-01,2023-09-29,38.25,0.038629433673808236,1.2151798398580294,####
SUTLEJTEX,2021-01-01,2023-09-29,62.5,0.031858401826954236,1.2158886989437796,####
ELECON,2021-01-01,2023-09-29,965.0,0.036468637246501276,1.2179100730302652,1162.0
NAUKRI,2021-01-01,2023-09-29,5095.0,0.024248323823424293,1.2180130957512174,5402.95
GRAPHITE,2021-01-01,2023-09-29,636.9,0.02926355968219064,1.218220944487609,645.0
KIRLOSENG,2021-01-01,2023-09-29,835.5,0.029564835432256974,1.219575686269225,955.67
INDIANB,2021-01-01,2023-09-29,545.9,0.028322587006915183,1.219859048356396,527.33
FEDERALBNK,2021-01-01,2023-09-29,155.65,0.020051747351550228,1.2212726271056589,177.85
HIMATSEIDE,2021-01-01,2023-09-29,141.05,0.03080817300308026,1.2242384417315446,180.0
MANINFRA,2021-01-01,2023-09-29,207.05,0.028111001562970785,1.2320324091592094,####
INTELLECT,2021-01-01,2023-09-29,1092.0,0.03091663047442648,1.2324886934974186,920.33
IFCI,2021-01-01,2023-09-29,41.9,0.03618498066119701,1.2339552295436012,####
ASHOKLEY,2021-01-01,2023-09-29,170.9,0.020959447216199228,1.2371064079133174,202.93
RAMKY,2021-01-01,2023-09-29,545.0,0.03550567456679038,1.23844871624647,####
JISLJALEQS,2021-01-01,2023-09-29,53.85,0.034916210706654884,1.2397521573805026,####
WELCORP,2021-01-01,2023-09-29,546.7,0.030096161931479723,1.2399126251864303,707.5
ARVSMART,2021-01-01,2023-09-29,579.0,0.03023622511193493,1.241042786742523,726.5
UNIONBANK,2021-01-01,2023-09-29,157.3,0.027607539595639437,1.2413382063404683,160.78
GREAVESCOT,2021-01-01,2023-09-29,143.1,0.031011078631407087,1.2414643551371765,136.0
CAPTRUST,2021-01-01,2023-09-29,120.65,0.03971319405700832,1.2465461328790728,####
KOLTEPATIL,2021-01-01,2023-09-29,476.45,0.029228202995181904,1.247268961735284,687.67
SBIN,2021-01-01,2023-09-29,786.0,0.017800902002567804,1.2518773657675877,758.05
FACT,2021-01-01,2023-09-29,708.0,0.041448480064930585,1.255807304630011,####
DATAMATICS,2021-01-01,2023-09-29,576.0,0.03635423797953113,1.258909136918204,760.0
PRICOLLTD,2021-01-01,2023-09-29,356.5,0.03171292340618853,1.259976437908157,525.0
OMINFRAL,2021-01-01,2023-09-29,140.05,0.03547258531923409,1.2605528467321467,####
KOTARISUG,2021-01-01,2023-09-29,56.9,0.0364426119248862,1.261007733650679,####
SHEMAROO,2021-01-01,2023-09-29,152.9,0.03802618617548464,1.2623610690905684,####
USHAMART,2021-01-01,2023-09-29,308.35,0.03332145874796278,1.2634230465315055,436.0
IDFC,2021-01-01,2023-09-29,115.45,0.026237414601552256,1.2795311930233988,####
APOLLOTYRE,2021-01-01,2023-09-29,518.3,0.02240834357659907,1.2813033877548363,543.6
ARVIND,2021-01-01,2023-09-29,275.0,0.03025885113753314,1.284708281100329,413.5
NBCC,2021-01-01,2023-09-29,127.3,0.02729043091611255,1.28502185654233,92.67
CHOLAFIN,2021-01-01,2023-09-29,1083.95,0.02368210430513187,1.286980854474763,1329.24
HFCL,2021-01-01,2023-09-29,102.25,0.03346445918044763,1.292216186469218,####
AGARIND,2021-01-01,2023-09-29,934.0,0.034418179688569465,1.2961126526816258,####
COMPINFO,2021-01-01,2023-09-29,6.4,0.038105218953539396,1.2970245471443906,####
SUNFLAG,2021-01-01,2023-09-29,203.9,0.03421911312374007,1.3047159835986253,####
CYBERTECH,2021-01-01,2023-09-29,169.4,0.03246791551416006,1.3052035312464123,####
BIRLACABLE,2021-01-01,2023-09-29,270.5,0.0379271439718747,1.3057861118313316,####
NATIONALUM,2021-01-01,2023-09-29,163.0,0.027853470101104543,1.3069654692566413,135.11
BOMDYEING,2021-01-01,2023-10-03,172.5,0.03151461243975625,1.308803420544688,####
IDFCFIRSTB,2021-01-01,2023-09-29,80.8,0.023386042542297928,1.3124667889870734,91.64
TATAPOWER,2021-01-01,2023-09-29,428.45,0.023909034902174664,1.316187157510041,342.44
TIIL,2021-01-01,2023-09-29,1818.95,0.03535968325588117,1.317562172568287,####
BHEL,2021-01-01,2023-09-29,257.3,0.029500517619003935,1.3194355360835557,161.33
ANANTRAJ,2021-01-01,2023-09-29,348.0,0.03231453808520254,1.32385736344917,####
TV18BRDCST,2021-01-01,2023-09-29,52.75,0.03414440043485569,1.3239050663809366,####
DELTACORP,2021-01-01,2023-09-29,136.5,0.028769365815702524,1.326308157086357,####
PNB,2021-01-01,2023-09-29,129.65,0.02461860623059122,1.3302006637714818,97.33
TATASTEEL,2021-01-01,2023-09-29,157.05,0.023449062505579293,1.3305053488450524,141.48
VASCONEQ,2021-01-01,2023-09-29,70.8,0.035869929761086904,1.3330816454297616,####
SPIC,2021-01-01,2023-09-29,84.25,0.03594728610159468,1.3345529174522506,####
ITDCEM,2021-01-01,2023-09-29,342.4,0.028014480745930322,1.336870576525814,385.75
SANGHIIND,2021-01-01,2023-09-29,104.25,0.032395274372995,1.3531500333553643,155.0
BAJFINANCE,2021-01-01,2023-10-03,6428.0,0.019422041058101306,1.3559676065442086,8603.28
HEG,2021-01-01,2023-09-29,1694.0,0.03228388877217828,1.3613011623834703,2046.67
SAIL,2021-01-01,2023-09-29,138.8,0.02662250824033071,1.3614973669498904,101.83
LICHSGFIN,2021-01-01,2023-09-29,637.45,0.021276751680183427,1.364809530942119,667.5
BAJAJFINSV,2021-01-01,2023-09-29,1584.7,0.020189504004004804,1.3719737207448512,1771.0
J&KBANK,2021-01-01,2023-09-29,140.3,0.03102653924435121,1.3752236497955332,####
INDIACEM,2021-01-01,2023-09-29,225.7,0.026941454102592417,1.3768859523106185,173.5
PURVA,2021-01-01,2023-09-29,231.8,0.030495658289017447,1.377576822615704,240.0
HINDCOPPER,2021-01-01,2023-09-29,280.25,0.03209798682956211,1.3779298400824906,####
BANKBARODA,2021-01-01,2023-09-29,281.25,0.025264171734810173,1.3850578040070536,277.24
JINDALSTEL,2021-01-01,2023-09-29,839.25,0.026280061877084336,1.3926964518528713,813.35
HINDALCO,2021-01-01,2023-09-29,536.0,0.024214506591676146,1.3974819550533228,585.95
GOACARBON,2021-01-01,2023-09-29,815.0,0.0349437291364359,1.401593292109303,####
M&MFIN,2021-01-01,2023-09-29,286.0,0.02453848366815879,1.4028427419571403,####
RIIL,2021-01-01,2023-09-29,1379.75,0.033985065476356775,1.4039675155690543,####
GODREJPROP,2021-01-01,2023-09-29,2461.7,0.02405640721357794,1.410449067398384,2177.89
GAYAPROJ,2021-01-01,2023-10-19,9.6,0.04028094118976238,1.4111336942924038,####
TRIGYN,2021-01-01,2023-09-29,116.0,0.036915704196515714,1.4142310438527197,####
JAICORPLTD,2021-01-01,2023-09-29,295.4,0.033821861312115516,1.4167122829540024,####
AGI,2021-01-01,2023-09-29,832.2,0.03692075762489402,1.423691170184492,####
MSTCLTD,2021-01-01,2023-09-29,915.9,0.03369344243790807,1.432749676394878,####
PEL,2021-01-01,2023-09-29,893.5,0.0257110525090931,1.4329347908299863,993.57
INDUSINDBK,2021-01-01,2023-09-29,1561.55,0.02224778112919214,1.4432410834495273,1862.55
TIRUMALCHM,2021-01-01,2023-09-29,242.55,0.03145610731964761,1.4514603498138805,####
ADANIPORTS,2021-01-01,2023-09-29,1329.55,0.025776909486869396,1.4535802451655195,1391.89
RAIN,2021-01-01,2023-09-29,176.25,0.02738786438138841,1.4582601554336652,####
BFUTILITIE,2021-01-01,2023-09-29,851.95,0.030948249314327384,1.481994769072992,####
L&TFH,2021-01-01,2023-09-29,161.9,0.023415111091642016,1.4859229177219633,####
CANBK,2021-01-01,2023-09-29,597.6,0.024642394897707302,1.5495400088255686,514.07
TATAMOTORS,2021-01-01,2023-09-29,1038.0,0.025146986521282284,1.5591376980358174,978.66
ADANIENT,2021-01-01,2023-09-29,3229.0,0.03606944643085939,1.6024127564382034,4244.0
DLF,2021-01-01,2023-09-29,921.0,0.02356505846972903,1.60329783492233,825.57
IBULHSGFIN,2021-01-01,2023-09-29,182.15,0.03181295012128398,1.6354939069888954,132.0
IBREALEST,2021-01-01,2023-09-29,113.8,0.03737292640609666,1.6700593915639308,####
RBLBANK,2021-01-01,2023-09-29,255.95,0.031146124361647206,1.7666094898932054,273.89
KRITI,2021-01-01,2023-12-15,148.8,0.5340983779758849,3.783150400964609,####
AIFL,2021-01-01,2023-10-31,####,0.0,,####
ATNINTER,2021-01-01,2023-10-31,####,0.0,,####
BLUEBLENDS,2021-01-01,2023-11-28,####,0.0,,####
CELESTIAL,2021-01-01,2024-02-22,####,0.0,,####
EON,2021-01-01,2023-11-29,####,0.0,,####
GAMMONIND,2021-01-01,2023-11-29,####,0.0,,####
GITANJALI,2021-01-01,2023-10-31,####,0.0,,####
ICSA,2021-01-01,2023-10-31,####,0.0,,####
IVRCLINFRA,2021-01-01,2023-10-31,####,0.0,,####
LAKSHMIEFL,2021-01-01,2023-09-29,####,0.0,,####
LEEL,2021-01-01,2023-09-29,####,0.0,,####
MANPASAND,2021-01-01,2023-11-29,####,0.0,,####
MVL,2021-01-01,2023-11-29,####,0.0,,####
NAKODA,2021-01-01,2023-10-31,####,0.0,,####
NUTEK,2021-01-01,2023-10-31,####,0.0,,####
RAINBOWPAP,2021-01-01,2023-10-31,####,0.0,,####
VISUINTL,2021-01-01,2023-11-29,####,0.0,,####
