Company_Name,Return,LTP,NIFTY50
AMBIKCO,18.911951772391824,1844.8,False
GREAVESCOT,19.041653515123468,161.48,False
LGBBROSLTD,19.081811806623133,1409.75,False
BIRLATYRE,19.101132986567336,,False
SASTASUNDR,19.246152478674585,313.2,False
PIDILITIND,19.25865480139814,3109.55,False
BRITANNIA,19.322089019378836,5829.6,True
RHFL,19.374996135011376,3.82,False
RITCO,19.499897426869616,308.25,False
CARYSIL,19.565219571995176,800.25,False
DIAMINESQ,19.588598416794884,633.7,False
HAPPYFORGE,19.693441053944703,1233.8,False
HEXATRADEX,19.740255776937907,184.4,False
HATSUN,19.74615572370027,1226.5,False
BSL,19.833285774799567,208.45,False
AMRUTANJAN,19.850911352670828,779.75,False
MSUMI,19.85460518993556,74.19,False
MARKER20,20.0,,
ISEC,20.08199490390392,761.5,False
PROZONER,20.22900413254005,31.5,False
PIXTRANS,20.238902363098248,1600.5,False
BANARBEADS,20.25866561939289,102.28,False
CLSEL,20.39037809682196,212.79,False
VARDHACRLC,20.396969356516117,63.69,False
ICICIBANK,20.428270806609618,1197.9,True
RUCHIRA,20.47469114960863,134.51,False
GRINDWELL,20.495359874296895,2549.2,False
ADANIENT,20.548116584143276,2973.5,True
METROBRAND,20.564961480931913,1295.35,False
XELPMOC,20.619324339527846,112.96,False
AXISCADES,20.7966862676657,570.1,False
CHOLAFIN,20.95529491608668,1363.65,False
STYLAMIND,21.04849482830806,1924.55,False
HARSHA,21.19945177278378,536.55,False
GUJALKALI,21.255180580224987,789.25,False
MUKANDLTD,21.258046312117397,169.64,False
VIKASECO,21.290326004345985,3.76,False
JUBLFOOD,21.325919479306663,578.3,False
VIMTALABS,21.442796017979372,548.8,False
JTLIND,21.5407659093694,223.24,False
SUMICHEM,21.56982538745067,497.95,False
ICICIPRULI,21.61178721092396,701.7,False
CONFIPET,21.679678691241,93.45,False
FAIRCHEMOR,21.69229007668155,1377.8,False
AIAENG,21.694890640415156,4251.35,False
CHEMPLASTS,21.741154826247826,524.4,False
ASAHIINDIA,21.764600334681248,675.55,False
RADIOCITY,21.76706891296676,15.16,False
JLHL,21.919595522019524,1311.55,False
BHARATWIRE,21.943122176762444,257.3,False
DCMSHRIRAM,22.09192117523571,1035.95,False
CIEINDIA,22.108341422310616,583.8,False
SVLL,22.111139716901533,218.64,False
AXISBANK,22.171431107954547,1175.9,True
CELLO,22.192750978647872,967.4,False
DIVISLAB,22.25090389271518,4547.0,True
RUSHIL,22.251395810522173,349.15,False
PFOCUS,22.354965601495635,142.36,False
ABMINTLLTD,22.400001525878903,61.2,False
OAL,22.42769175850425,463.45,False
TVTODAY,22.446617428166213,243.73,False
BLISSGVS,22.45885032556009,119.03,False
EDUCOMP,22.50000238418579,2.5,False
APOLLOHOSP,22.516395483628123,6385.8,True
FCL,22.51864530473281,369.7,False
JKLAKSHMI,22.614973715425904,841.2,False
CUB,22.636855282323488,159.06,False
HEUBACHIND,22.681315409369837,491.4,False
KIRIINDUS,22.81842814936131,349.05,False
BALPHARMA,22.85259249730382,115.85,False
CSBBANK,22.94686086995531,356.3,False
ELDEHSG,23.051366787579735,925.9,False
SHARDACROP,23.057169007279104,551.05,False
SUKHJITS,23.076923076923077,524.0,False
NSLNISP,23.11403786890257,56.14,False
HTMEDIA,23.18279307375672,28.64,False
MANAKSTEEL,23.289480486735307,56.22,False
TRIVENI,23.296839704187384,405.4,False
TIMKEN,23.44067948774685,4038.3,False
SAMHI,23.493726551847644,177.09,False
DCW,23.59862449139568,53.58,False
SESHAPAPER,23.6085832438843,339.8,False
IMPEXFERRO,23.859652263562797,3.53,False
CINEVISTA,23.87324217505176,17.59,False
KRISHANA,24.041406404406477,272.55,False
MBECL,24.21052235315376,4.72,False
DCM,24.440395028159152,102.29,False
GRAPHITE,24.482267224288652,522.95,False
PARAGMILK,24.550906842420225,197.6,False
GARFIBRES,24.56912679444262,3790.95,False
COASTCORP,24.604459998573784,307.15,False
MHLXMIRU,24.813993178035577,196.27,False
GOKUL,24.82226575812012,40.38,False
MARICO,24.861270899687145,675.0,False
LAURUSLABS,25.064864150149653,433.85,False
MAYURUNIQ,25.078342495081536,638.65,False
BANKBARODA,25.08285176546879,245.35,False
BIRLACORPN,25.097043838931377,1498.6,False
HOMEFIRST,25.156429240486233,1030.1,False
RML,25.180553860134548,901.3,False
INDIANCARD,25.252525252525253,279.0,False
SGL,25.30908757990057,17.23,False
TNPL,25.382189894275587,258.35,False
BAJAJHLDNG,25.396109952130985,9409.85,False
MPHASIS,25.41774944570253,2844.6,False
RADICO,25.421771851906097,1739.6,False
GILLANDERS,25.622830971583504,90.26,False
FMNL,25.63106156078706,6.47,False
PATANJALI,25.661843593238032,1639.95,False
NYKAA,25.737996928621353,181.88,False
NIITMTS,25.75717856305075,481.65,False
NIPPOBATRY,25.80227431962453,582.15,False
SUNCLAY,25.814453447990736,1902.0,False
EVEREADY,25.96454505622954,422.8,False
LLOYDSME,26.05670228413101,724.7,False
NRL,26.16208970505052,90.29,False
WENDT,26.216143887090375,14747.6,False
JAMNAAUTO,26.252333026066005,135.09,False
ALKALI,26.309520632272815,137.93,False
DRREDDY,26.31695946232362,6853.2,True
SUPRAJIT,26.32198874411339,536.3,False
HONAUT,26.36494449183246,53829.7,False
TCI,26.42067513295941,961.05,False
ELGIEQUIP,26.43677881542635,698.5,False
TREL,26.500684957092837,45.73,False
MAHLIFE,26.54192252707757,605.25,False
AKSHARCHEM,26.55437373886535,304.3,False
WIPRO,26.585917539886832,506.85,True
LGBFORGE,26.631012508330627,11.84,False
HEG,26.66369230554314,2125.1,False
SANWARIA,26.66666004392862,0.38,False
LALPATHLAB,26.67589593783325,3018.75,False
COUNCODOS,26.73077681360893,6.59,False
MCL,26.736481175400783,36.31,False
UTIAMC,26.800373269245604,1027.4,False
PAR,26.823643110695173,253.14,False
PIONEEREMB,26.971284691460205,48.63,False
SPIC,26.97744728031015,84.44,False
SAREGAMA,27.07142719216368,534.2,False
ASKAUTOLTD,27.120285213874485,394.2,False
TAJGVK,27.13472485768501,335.0,False
SAKAR,27.140371860646933,327.45,False
SHAHALLOYS,27.147399412140206,59.95,False
ASHOKLEY,27.149884461419433,232.43,False
TCS,27.164147630546985,4322.5,True
GTPL,27.21751479023447,165.51,False
AJRINFRA,27.272722346723675,,False
MAHSEAMLES,27.303549174902425,638.3,False
PODDARMENT,27.316271017663745,425.3,False
PASUPTAC,27.32576432281241,39.28,False
RAMRAT,27.49729384426961,412.9,False
RBL,27.560437381775465,947.2,False
ADVENZYMES,27.574490861427854,393.95,False
SCHAEFFLER,27.60912309327887,4041.7,False
ZFCVINDIA,27.63508110266325,15303.0,False
NGLFINE,27.699150702814613,2598.55,False
MALUPAPER,27.701857011170546,41.12,False
APOLLOTYRE,27.826706069525592,537.0,False
HIKAL,27.89139829609729,353.3,False
TEXMOPIPES,28.021016510624836,73.1,False
MASTEK,28.095361949160303,2694.55,False
CONTROLPR,28.168375002962648,844.95,False
MARUTI,28.186427315810995,12509.2,True
HISARMETAL,28.237547571660276,200.82,False
JBFIND,28.358218302889533,,False
ADANIENSOL,28.36450993192204,1050.15,False
GANDHITUBE,28.604856453867907,796.9,False
NAHARPOLY,28.68439273503328,292.95,False
TIINDIA,28.69643372549374,4030.0,False
TTML,28.725725401244578,106.07,False
WEIZMANIND,28.764645045065834,120.91,False
RSWM,28.87556136660793,246.99,False
RMCL,29.03225806451613,,False
CYIENT,29.16026648292514,1894.2,False
BAJAJCON,29.213486916837372,270.25,False
PTL,29.216597109479004,42.06,False
AKASH,29.248122462679603,34.38,False
BALKRISHNA,29.4316130625651,23.58,False
CLEDUCATE,29.56276252945091,91.86,False
ORIENTPPR,29.572650512161523,53.06,False
RCOM,29.600000381469727,1.62,False
CEREBRAINT,29.70587422691025,8.82,False
MMFL,29.814244005579205,628.95,False
MAHEPC,29.855565251289708,152.84,False
NAHARINDUS,29.995949529931636,160.48,False
PRSMJOHNSN,30.0285313848032,159.48,False
JINDALPOLY,30.050770978922436,806.9,False
SANGAMIND,30.073460767959364,424.95,False
LIBAS,30.11152600868432,17.5,False
CELEBRITY,30.23077157827524,16.93,False
RBZJEWEL,30.238095238095237,136.75,False
ZUARI,30.261246596430453,206.92,False
KAMOPAINTS,30.29401397512495,39.44,False
NAHARSPING,30.301836904543865,332.4,False
SBILIFE,30.30513075296584,1695.4,True
SHAREINDIA,30.391082968912247,311.4,False
LUXIND,30.48608455728294,1946.2,False
VIVIDHA,30.588233314171028,1.11,False
RICOAUTO,30.66600292450016,131.45,False
LTTS,30.785205021858175,5197.6,False
TNPETRO,30.9193891065124,103.95,False
NAGAFERT,30.93922797483944,11.85,False
GICHSGFIN,30.9694180318234,252.64,False
MANAKALUCO,31.001961308928266,33.34,False
ALKEM,31.17715377871842,5182.35,False
INDOBORAX,31.18726479994296,189.5,False
INDTERRAIN,31.228061968998027,71.06,False
ARTNIRMAN,31.251195964101186,68.71,False
VISAKAIND,31.28640570619443,108.18,False
63MOONS,31.33504081718502,333.0,False
WSTCSTPAPR,31.342494714587737,621.25,False
RIIL,31.38143669619728,1262.05,False
UFLEX,31.386529716728713,562.4,False
PALASHSECU,31.62318427781552,136.23,False
MAHICKRA,31.643252301425314,,False
NRBBEARING,31.66030511083346,327.9,False
DYNPRO,31.73820472032391,374.4,False
SHREDIGCEM,31.75320506815515,107.84,False
THYROCARE,31.760500142074,773.5,False
SHREEPUSHK,31.84702441621373,243.06,False
GHCLTEXTIL,31.85342787259351,93.55,False
SHIVAMILLS,31.864881656874623,93.69,False
PONNIERODE,31.980576034207044,530.1,False
TATASTEEL,31.98322799970519,157.39,True
APEX,31.98646794849211,292.68,False
ELIN,32.15342989017985,196.38,False
ACCELYA,32.232476420813335,1891.85,False
JIOFIN,32.26196073911638,329.2,False
TECHM,32.295719844357976,1530.0,True
SOUTHBANK,32.376231490929044,26.74,False
MRO-TEK,32.414968742512926,77.86,False
BCLIND,32.47737497431643,62.94,False
BALKRISIND,32.51791751418524,3160.95,False
LYPSAGEMS,32.52747158312655,6.03,False
MALLCOM,32.55377355320752,1377.3,False
JETFREIGHT,32.62135528598979,13.66,False
MUTHOOTFIN,32.78213329002316,1742.5,False
JTEKTINDIA,32.81441670443328,206.46,False
ALPA,32.883078999861155,91.49,False
PEARLPOLY,32.884208277652135,31.56,False
ADROITINFO,32.93675988568962,17.4,False
KHAICHEM,32.947704307875455,83.89,False
KOTARISUG,32.95301854770638,59.43,False
INDIASHLTR,32.99981567315994,724.45,False
ATGL,33.09439066072339,881.95,False
PARADEEP,33.13788299168517,84.01,False
ANGELONE,33.14885829928115,2129.25,False
STEELCAS,33.29530977366236,642.75,False
ONELIFECAP,33.36066157482744,16.27,False
DYCL,33.39857054338998,579.35,False
HEIDELBERG,33.50982217798394,234.51,False
VAISHALI,33.59642018135611,164.19,False
KRITINUT,33.60285689532625,112.36,False
DCMFINSERV,33.62636634799973,6.08,False
3MINDIA,33.64614430015688,37739.2,False
ANDHRAPAP,33.96630447836961,564.4,False
SUPERSPIN,34.062496810220225,8.58,False
YATHARTH,34.10214288515381,447.7,False
RELCHEMQ,34.11832151049717,234.64,False
KPRMILL,34.13984874598105,856.55,False
CENTENKA,34.14026439296529,565.2,False
MRF,34.200462657949956,137590.1,False
HOVS,34.440075154780025,68.43,False
ZODIACLOTH,34.58646616541353,134.25,False
EKC,34.66554910104419,160.05,False
ASIANHOTNR,34.68576584064498,206.81,False
SJS,34.70660848699733,820.7,False
MODIRUBBER,34.7260253070152,98.35,False
COSMOFIRST,34.788675888789264,869.05,False
COFORGE,34.85574519358968,6321.7,False
SOMATEX,34.92063083586221,34.0,False
METALFORGE,35.00000635782878,,False
DEEPENR,35.03832916809622,167.38,False
EDELWEISS,35.05758714925557,64.49,False
MFSL,35.137973062879965,1097.05,False
TARMAT,35.23437976837158,86.55,False
DVL,35.24679849962865,369.9,False
TREEHOUSE,35.26314996946569,23.13,False
GRINFRA,35.42945939470689,1698.15,False
JKCEMENT,35.48213545307092,4401.95,False
EVERESTIND,35.52178453979755,1199.3,False
STOVEKRAFT,35.53622199849806,630.65,False
SONATSOFTW,35.61558419518451,714.05,False
ARCHIDPLY,35.82857404436383,95.08,False
CARERATING,35.91319190838898,1017.65,False
DOLLAR,35.91522509738833,519.4,False
VARDMNPOLY,36.07230371509822,8.28,False
ULTRACEMCO,36.31706559093883,11441.5,True
ACC,36.323504815316504,2578.9,False
KEC,36.39870904188645,884.0,False
ROSSELLIND,36.40506990750962,613.55,False
PATELENG,36.42128530150104,60.23,False
NAGREEKCAP,36.52850478289925,26.35,False
TEAMLEASE,36.57592260665143,3295.85,False
HAVISHA,36.66667240637335,2.46,False
INFY,36.73385351178076,1824.85,True
IGPL,36.75223737674811,636.65,False
GFSTEELS,36.81817974926023,9.03,False
MHRIL,36.83681594286535,477.15,False
VAKRANGEE,36.84542594343056,21.69,False
MAHLOG,36.884040665026205,515.3,False
RITES,36.92962965919892,675.2,False
SAFARI,36.931600379854565,2105.7,False
POLYCAB,36.94657026994045,6427.45,False
SPENCERS,36.972708034307665,82.8,False
SURANASOL,37.0648494646209,40.16,False
INOXINDIA,37.10835504687912,1288.75,False
RATNAMANI,37.168524253278726,3519.95,False
PFIZER,37.26949169834993,5285.15,False
CANTABIL,37.2915435052921,273.32,False
KOPRAN,37.34076878058136,258.75,False
INFOMEDIA,37.37374652029274,6.8,False
GOACARBON,37.42930734392939,753.25,False
ESABINDIA,37.509423626676806,6378.65,False
SYMPHONY,37.538556744617395,1181.8,False
HONASA,37.54078478245656,463.65,False
ZEEMEDIA,37.5879381187082,13.69,False
ZOTA,37.6624983694842,577.15,False
VSTTILLERS,37.69571580103948,4190.7,False
GFLLIMITED,37.777772836660226,75.64,False
BIOFILCHEM,37.84782575524371,63.41,False
DECCANCE,37.898641956783656,668.05,False
TCNSBRANDS,38.03356728679556,575.6,False
EXCELINDUS,38.03630445398575,1266.0,False
TIL,38.04048506386302,300.1,False
MURUDCERA,38.077367603177045,58.89,False
ACI,38.150614983019544,724.6,False
AGROPHOS,38.16839753632527,46.77,False
RPPL,38.25920747703143,72.01,False
TVSSRICHAK,38.33195118597645,4310.7,False
AFFLE,38.3624344327082,1433.85,False
ECLERX,38.41816078658184,2393.25,False
INDOAMIN,38.42706651066933,151.37,False
GUJGASLTD,38.46072467945319,649.45,False
JMFINANCIL,38.51697897131655,99.94,False
GLS,38.65811900845954,876.25,False
MUKTAARTS,38.759395932657974,73.82,False
ALICON,38.77482521016736,1233.5,False
GSFC,38.84627397871374,233.47,False
GANGOTRI,38.94737568588477,1.32,False
RELIABLE,39.126846600969664,84.45,False
AURUM,39.13219692277382,171.55,False
LUMAXIND,39.14445824974846,2909.65,False
SBIN,39.18963812038144,848.5,True
DCXINDIA,39.846607365815714,382.9,False
SHANTIGEAR,39.91143507314297,647.65,False
UNICHEMLAB,40.07329970235675,535.15,False
HAVELLS,40.09202828436542,1826.8,False
ERIS,40.54248894364122,1069.95,False
KREBSBIO,40.60785860474712,94.84,False
MCDOWELL-N,40.612126536313106,1305.45,False
DMART,40.63855615194463,5171.35,False
SUPREMEIND,40.73580360680431,5275.2,False
TATACONSUM,40.87847478936353,1223.6,True
CREATIVE,41.05293052612976,728.75,False
LATENTVIEW,41.05333658854167,528.95,False
NECLIFE,41.069767087004905,30.33,False
JINDALSTEL,41.08619987521171,937.8,False
GATEWAY,41.18100282757696,109.98,False
IMAGICAA,41.229041453256144,75.84,False
JMA,41.25951219182526,102.06,False
LT,41.32336445604467,3619.15,True
NEXTMEDIA,41.41414686315312,7.0,False
SHAH,41.47058258419647,4.81,False
AROGRANITE,41.57092358244871,60.38,False
GILLETTE,41.65471840129729,7807.3,False
BLUECOAST,41.69230827918419,9.21,False
JBMA,41.735593890840406,2004.85,False
DEN,41.77545775123094,54.3,False
RAMCOIND,41.8192295036721,244.78,False
DEEPINDS,41.86586132554508,305.65,False
ARVINDFASN,42.20128713257169,475.45,False
CIPLA,42.218539827269495,1500.05,True
NINSYS,42.3424638377472,470.6,False
STARPAPER,42.35225275767682,245.7,False
UBL,42.459140536273374,2109.25,False
DHANI,42.46574991054701,57.2,False
GANGESSECU,42.48621157667574,167.92,False
MADRASFERT,42.54163408916894,115.53,False
GOKULAGRO,42.575819288263375,171.59,False
NAZARA,42.58346744777411,911.75,False
FIEMIND,42.61097219585564,1336.55,False
IEX,42.70664823823743,176.1,False
ICICIGI,42.77911549473327,1960.5,False
HCLTECH,42.82757463415148,1587.6,True
JAYSREETEA,42.83135991782114,126.62,False
WHIRLPOOL,42.873677557299075,2036.95,False
AUTOIND,42.88037029413221,123.02,False
PDSL,42.8954416203951,506.35,False
GENUSPAPER,42.93578161453617,23.37,False
BANKINDIA,43.022269012165694,118.78,False
GODREJCP,43.025560274850186,1480.1,False
ESSENTIA,43.034044850537576,3.97,False
STEELCITY,43.0794127839345,88.28,False
JUBLINGREA,43.104490795065104,590.95,False
PLASTIBLEN,43.16580391315921,304.8,False
AIROLAM,43.24590964395492,131.07,False
SICALLOG,43.2695143397787,145.92,False
PRIVISCL,43.28555744117475,1564.75,False
SHREERAMA,43.46457227429857,27.33,False
NESCO,43.50746690556545,907.9,False
DEEPAKFERT,43.508800457701696,847.85,False
HYBRIDFIN,43.52201410262423,11.41,False
CSLFINANCE,43.65980238252607,467.9,False
ICDSLTD,43.714820957932766,38.3,False
HINDALCO,43.83759461467603,646.55,True
JINDRILL,44.15008180335105,601.25,False
WORTH,44.30955599238588,142.65,False
YESBANK,44.39883836310326,24.62,False
PANAMAPET,44.40107572646227,425.55,False
NKIND,44.50881065332503,57.37,False
NELCAST,44.67110800698762,151.76,False
SEJALLTD,44.703583713616865,331.95,False
MITTAL,44.70988650218064,2.12,False
INDOSTAR,44.791662343490344,250.2,False
CONTI,44.795543923013454,,False
NUCLEUS,44.8379549833232,1539.7,False
VINDHYATEL,45.016764310915704,3049.05,False
TCPLPACK,45.13712181174829,2508.55,False
VHL,45.15575957590421,4063.2,False
SHREYANIND,45.23689655294408,288.15,False
NOCIL,45.543602290546595,304.55,False
PANSARI,45.54985894097222,127.72,False
CAPACITE,45.631987361175355,305.9,False
BIKAJI,45.725705898876576,710.85,False
CARBORUNIV,45.77431737289706,1724.0,False
AIRAN,45.83732104574908,30.48,False
HUHTAMAKI,46.01582203688323,378.4,False
PNCINFRA,46.04830735828212,510.95,False
JAYAGROGN,46.07726871505515,308.15,False
METROPOLIS,46.223179631856205,2051.95,False
SIL,46.3201652517391,35.19,False
SUTLEJTEX,46.52883724293444,67.33,False
OILCOUNTUB,46.55238560267857,38.47,False
INGERRAND,46.732246628667944,4206.3,False
UMAEXPORTS,46.82456568667763,83.69,False
VENUSREM,46.868057052716686,396.25,False
VETO,46.8814190474569,157.31,False
NETWORK18,46.8815249431351,84.31,False
SHRIRAMFIN,46.91527282698108,2679.0,True
MGEL,46.95652976153269,27.04,False
SHIVAMAUTO,46.96325384079874,37.99,False
STARCEMENT,47.0188980484339,210.09,False
CINELINE,47.029238695289656,125.71,False
DEEPAKNTR,47.08020709973373,2953.15,False
MAHASTEEL,47.08215096626932,103.84,False
SWARAJENG,47.110142406689945,2967.8,False
VTL,47.113470471134704,554.25,False
KRSNAA,47.13772329477246,674.7,False
VADILALIND,47.143960928833515,4310.95,False
REDTAPE,47.20056762632815,726.95,False
BIOCON,47.273101586460726,361.85,False
EICHERMOT,47.33479569131646,4900.65,True
RAMCOSYS,47.40769002196283,375.3,False
MMP,47.45097440831801,300.8,False
MAANALU,47.47545130716207,137.06,False
SPORTKING,47.59645793801391,1166.75,False
AGARIND,47.61460906638583,1188.15,False
PILITA,47.66666624281142,13.29,False
RESPONIND,47.90263960448208,285.6,False
FORTIS,48.0152851697584,503.4,False
ORIENTCER,48.03948776526,52.48,False
NIITLTD,48.53973955513344,120.54,False
HMVL,48.73134556101329,99.65,False
ADVANIHOTR,48.88648780616554,68.86,False
CMSINFO,49.04812880027661,548.05,False
UNITEDTEA,49.07375224458619,434.55,False
INDLMETER,49.33333079020182,,False
CONCOR,49.348840062559354,1014.9,False
SHALBY,49.48786403933625,277.3,False
ABFRL,49.51790143873285,325.65,False
FAZE3Q,49.53408287732332,561.65,False
KINGFA,49.5685711245196,2851.45,False
JBCHEPHARM,49.675576099966754,1862.75,False
SURYALAXMI,49.78873763002124,85.08,False
AARTIIND,49.837348789572,690.9,False
NIRAJ,49.88976426011934,47.59,False
FDC,49.92592592592592,506.0,False
CONSOFINVT,49.9883045694749,192.36,False
UNIONBANK,50.03408952192827,132.03,False
GUFICBIO,50.07391247855069,355.3,False
TRITURBINE,50.12376237623762,606.5,False
MUNJALAU,50.150035776674365,85.06,False
UFO,50.327483952394005,128.53,False
SANSERA,50.42007371368658,1378.6,False
MARALOVER,50.42174750750462,80.25,False
RATNAVEER,50.48317333724034,194.65,False
CAPTRUST,50.497173721972835,146.81,False
SREEL,50.69677890711878,313.6,False
MAGNUM,50.76001770739877,53.55,False
GOLDIAM,50.81730498247134,188.22,False
DONEAR,50.91483341244852,143.52,False
RPSGVENT,50.91723942459782,707.5,False
ENDURANCE,50.93249041844642,2561.4,False
SUVIDHAA,51.05262745120184,5.74,False
ANKITMETAL,51.11110561669128,4.08,False
EMAMIREAL,51.18697758769069,97.44,False
TTL,51.23537157878957,116.3,False
GEEKAYWIRE,51.321481273276646,94.47,False
GANECOS,51.46271977324331,1584.3,False
ORIENTHOT,51.49083798927651,132.1,False
LIKHITHA,51.49084355587947,434.4,False
SUNTV,51.60660530955955,816.25,False
MAXHEALTH,51.65329434969736,926.45,False
KNRCON,51.7241310600758,371.8,False
FILATEX,51.89744020119692,59.24,False
NAUKRI,52.0267101512948,7013.6,False
SUNPHARMA,52.1209053970448,1665.8,True
MAZDA,52.26068551449132,1437.95,False
SARDAEN,52.33504368278999,273.35,False
RANEHOLDIN,52.41353744963071,1681.35,False
RAJMET,52.513965468464555,13.65,False
KKVAPOW,52.559614560562395,,False
MOTISONS,52.59294046361077,158.01,False
MANALIPETC,52.7777705827044,99.0,False
HINDCOMPOS,52.78196706768136,556.05,False
MINDACORP,52.832913423563376,477.45,False
RELIGARE,52.96796019827743,255.38,False
VMART,53.01152289282102,3377.5,False
IBULHSGFIN,53.31000269221596,164.4,False
RADAAN,53.33333381498704,2.53,False
SUNDARAM,53.33334165906187,3.22,False
TI,53.36710454298155,257.35,False
GRASIM,53.55915036454797,2797.55,True
AMBUJACEM,53.578735523826495,675.9,False
SURYAROSNI,53.68166923734011,607.35,False
JINDALSAW,53.720839870055705,556.7,False
SRGHFL,53.79987592251877,383.5,False
COMPUSOFT,54.06650646888777,30.12,False
DODLA,54.07799541477966,1209.05,False
SOLARA,54.16507312614189,606.1,False
FEDERALBNK,54.351424395235306,204.67,False
NBIFIN,54.4004846624528,2333.3,False
ORTEL,54.44444694636787,1.39,False
BAJEL,54.52631900185033,293.6,False
SAKHTISUG,54.53831297454196,39.33,False
VERANDA,54.55352132307832,278.66,False
SAIL,54.56910172129065,142.59,False
VPRPL,54.62594235068091,225.29,False
MIDHANI,54.62872978308585,481.05,False
CYBERTECH,54.867613361280846,198.85,False
FINCABLES,55.059982110609425,1531.45,False
ARVEE,55.119825708061,178.0,False
BGLOBAL,55.12195808415199,3.17,False
HLVLTD,55.12368448543709,21.95,False
HATHWAY,55.24429531919262,23.83,False
BLS,55.43453353581257,335.35,False
LUMAXTECH,55.53748209672678,573.7,False
VEDL,55.61574698249036,430.9,False
CROMPTON,55.64839202907419,447.1,False
TDPOWERSYS,55.81441727376216,397.95,False
KMSUGAR,55.82089369534432,41.76,False
JSWHL,55.87448798966533,6969.85,False
FIBERWEB,56.06381961298139,44.01,False
ORIENTLTD,56.2111740536145,100.6,False
TPHQ,56.39810978125264,1.65,False
TORNTPHARM,56.41318124207858,3085.25,False
IRCTC,56.45330620966317,969.15,False
TERASOFT,56.53723808881832,74.59,False
RAJTV,56.56634026692505,70.22,False
UNIVAFOODS,56.66666510837527,7.99,False
AUSOMENT,56.716419893285895,94.5,False
ARENTERP,56.7202607094098,48.74,False
SHRIPISTON,56.73115920952103,1927.95,False
INDSWFTLAB,56.87035014344656,137.34,False
SHRIRAMPPS,56.93680433535665,105.54,False
HDIL,57.021285402877695,3.69,False
OLECTRA,57.28083811351349,1701.7,False
MANAPPURAM,57.31743932901677,204.67,False
EIDPARRY,57.51566781197208,766.55,False
CORALFINAC,57.52488343739914,55.37,False
IPCALAB,57.53536241924435,1258.55,False
COFFEEDAY,57.7347224213584,52.92,False
RALLIS,57.8751063173518,338.8,False
VSSL,57.995727213854195,296.4,False
SAGARDEEP,58.04761250813802,33.19,False
LAXMICOT,58.39378706359022,30.57,False
AAREYDRUGS,58.432606645453845,50.54,False
BIRLACABLE,58.442401906779274,292.96,False
NORBTEAEXP,58.500003814697266,12.68,False
GOENKA,58.6666742960612,1.19,False
AJANTPHARM,58.68034381718208,2398.85,False
IMPAL,58.723823742609426,1254.95,False
LINCOLN,58.87584627374151,643.05,False
ENIL,58.95874301150944,242.73,False
INDHOTEL,58.98253778160277,623.45,False
J&KBANK,58.997788768653926,107.88,False
WONDERLA,59.016100907182,908.3,False
AGSTRA,59.08208352900631,90.12,False
HPIL,59.14428103622512,159.94,False
MAGADSUGAR,59.17263011523238,779.15,False
JKPAPER,59.26380742546971,519.2,False
SEQUENT,59.286521453568966,142.88,False
IFGLEXPOR,59.41860780543443,616.95,False
ZENSARTECH,59.439397387287805,773.6,False
SEPC,59.44584493999536,20.68,False
SUPRIYA,59.745667770015665,383.15,False
SANDESH,59.801769198714624,1604.25,False
SUNTECK,60.10906944976993,587.2,False
ENERGYDEV,60.353976883610784,27.18,False
INDSWFTLTD,60.463328128996274,20.78,False
PRITIKAUTO,60.54216268741279,26.65,False
HDFCAMC,60.60228019156399,4058.5,False
MGL,60.87853416119556,1752.45,False
ELECON,60.91158308777464,603.7,False
KHAITANLTD,60.94853930966681,79.75,False
BALAJITELE,60.95999581473214,70.42,False
INTELLECT,61.08912721054581,996.9,False
CYIENTDLM,61.13431291335316,771.35,False
NIBL,61.13636710427024,35.45,False
ICEMAKE,61.14267091955807,779.85,False
MOKSH,61.19149390687334,18.94,False
SILGO,61.32666319113842,34.57,False
INVENTURE,61.578945882432656,3.07,False
ARIHANTCAP,61.58111131137619,78.69,False
RKFORGE,61.68500600021901,874.15,False
CHOLAHLDNG,61.74815890893881,1480.4,False
SGIL,61.773111992164345,339.4,False
PUNJABCHEM,61.79275587572754,1382.6,False
POWERMECH,61.813126380997474,6407.8,False
JISLJALEQS,61.82217413628511,73.71,False
PETRONET,61.87417414422834,365.35,False
WSI,61.94640169125063,172.23,False
ZYDUSWELL,61.9690595243156,2381.35,False
JUSTDIAL,62.05918165373509,1284.4,False
SADBHIN,62.19177867440579,5.92,False
VISASTEEL,62.22221908255378,24.09,False
BECTORFOOD,62.23302549974501,1401.45,False
JPOLYINVST,62.2784460917326,878.9,False
LEMONTREE,62.32173828400782,146.82,False
OBEROIRLTY,62.43190302989163,1729.25,False
TIIL,62.4539887720361,2802.25,False
KRITI,62.65314954109852,192.5,False
MAPMYINDIA,62.81880031498536,2432.35,False
MAHSCOOTER,62.90702396008143,9303.05,False
SNOWMAN,62.91498152034059,80.48,False
RAJSREESUG,62.9741384909354,75.62,False
KAMDHENU,63.0613223065965,506.55,False
NRAIL,63.17021308605639,453.45,False
GLAND,63.38262733028059,2004.95,False
JITFINFRA,63.43072573044298,867.0,False
PARSVNATH,63.47223291058628,11.77,False
KEEPLEARN,63.48697529859789,3.84,False
KEI,63.61967008467938,4234.15,False
PPLPHARMA,63.82058440607273,166.3,False
VIKASLIFE,63.87097032211582,5.08,False
VGUARD,63.88890036075517,460.2,False
